fullVisitorId,transactions,total_visitor_transactions,visitId,visitNumber,hitNumber,pagePath
9.50676E+17,,1,1501000828,6,1,/signin.html
9.50676E+17,,1,1501000828,6,2,/store.html
9.50676E+17,,1,1501000828,6,3,/myaccount.html?mode=billingaddress
9.50676E+17,,1,1501000828,6,4,/myaccount.html?mode=vieworder
9.50676E+17,,1,1501000828,6,5,/myaccount.html?mode=vieworderdetail
9.50935E+18,,2,1500427112,1,1,/home
9.50935E+18,,2,1500427112,1,2,/google+redesign/apparel/kids
9.50935E+18,,2,1500439117,2,1,/google+redesign/apparel/kids
9.50935E+18,,2,1500439117,2,3,/google+redesign/apparel/kids/quickview
9.50935E+18,,2,1500439117,2,4,/home
9.50935E+18,,2,1500439117,2,5,/google+redesign/shop+by+brand/google
9.50935E+18,,2,1500439117,2,6,/home
9.50935E+18,,2,1500439117,2,7,/google+redesign/office
9.50935E+18,,2,1500439117,2,8,/google+redesign/office
9.50935E+18,,2,1500470484,3,1,/home
9.50935E+18,,2,1500470484,3,2,/google+redesign/apparel/mens+tshirts/google+mens+bayside+graphic+tee.axd
9.50935E+18,,2,1500470484,3,3,/home
9.50935E+18,,2,1500470484,3,4,/google+redesign/apparel/mens+tshirts/google+mens+bayside+graphic+tee.axd
9.50935E+18,,2,1500470484,3,5,/home
9.50935E+18,,2,1500470484,3,6,/home
9.50935E+18,,2,1500470484,3,7,/google+redesign/apparel
9.50935E+18,,2,1500470484,3,9,/google+redesign/apparel/quickview
9.50935E+18,,2,1500470484,3,12,/google+redesign/apparel/quickview
9.50935E+18,,2,1500470484,3,14,/google+redesign/apparel/quickview
9.50935E+18,,2,1500470484,3,16,/home
9.50935E+18,,2,1500470484,3,17,/home
9.50935E+18,,2,1500470484,3,18,/google+redesign/bags
9.50935E+18,,2,1500470484,3,19,/google+redesign/bags/quickview
9.50935E+18,,2,1500470484,3,22,/basket.html
9.50935E+18,,2,1500470484,3,23,/basket.html
9.50935E+18,,2,1500470484,3,24,/store.html
9.50935E+18,,2,1500470484,3,25,/google+redesign/drinkware
9.50935E+18,,2,1500470484,3,26,/google+redesign/drinkware/quickview
9.50935E+18,,2,1500470484,3,30,/google+redesign/drinkware/quickview
9.50935E+18,,2,1500470484,3,33,/google+redesign/drinkware/quickview
9.50935E+18,,2,1500470484,3,36,/google+redesign/drinkware/quickview
9.50935E+18,,2,1500470484,3,38,/google+redesign/office
9.50935E+18,,2,1500470484,3,39,/google+redesign/drinkware
9.50935E+18,,2,1500470484,3,40,/google+redesign/apparel
9.50935E+18,,2,1500470484,3,41,/google+redesign/drinkware
9.50935E+18,,2,1500470484,3,42,/google+redesign/apparel
9.50935E+18,,2,1500470484,3,44,/google+redesign/apparel/quickview
9.50935E+18,,2,1500470484,3,46,/home
9.50935E+18,,2,1500470484,3,47,/google+redesign/apparel
9.50935E+18,,2,1500470484,3,48,/basket.html
9.50935E+18,,2,1500470484,3,50,/basket.html
9.50935E+18,,2,1500470484,3,52,/basket.html
9.50935E+18,,2,1500470484,3,54,/basket.html
9.50935E+18,,2,1500470484,3,55,/google+redesign/apparel/womens+tshirts/google+womens+vintage+tshirt+black.axd
9.50935E+18,,2,1500470484,3,57,/basket.html
9.50935E+18,,2,1500470484,3,59,/basket.html
9.50935E+18,,2,1500470484,3,60,/basket.html
9.50935E+18,,2,1500470484,3,61,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+white.axd
9.50935E+18,,2,1500470484,3,62,/basket.html
9.50935E+18,,2,1500470484,3,63,/basket.html
9.50935E+18,,2,1500470484,3,64,/signin.html
9.50935E+18,,2,1500470484,3,65,/signin.html
9.50935E+18,,2,1500470484,3,66,/registersuccess.html
9.50935E+18,,2,1500470484,3,67,/store.html
9.50935E+18,,2,1500470484,3,68,/basket.html
9.50935E+18,,2,1500470484,3,69,/yourinfo.html
9.50935E+18,,2,1500470484,3,70,/yourinfo.html
9.50935E+18,,2,1500470484,3,71,/yourinfo.html
9.50935E+18,,2,1500470484,3,72,/payment.html
9.50935E+18,,2,1500470484,3,73,/revieworder.html
9.50935E+18,,2,1500470484,3,74,/ordercompleted.html
9.50935E+18,,2,1500470484,3,75,/ordercompleted.html
9.50935E+18,,2,1500512476,4,1,/home
9.50935E+18,,2,1500512476,4,2,/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee+black.axd
9.50935E+18,,2,1500512476,4,3,/home
9.50935E+18,,2,1500512476,4,4,/google+redesign/apparel/womens/womens+t+shirts
9.50935E+18,,2,1500512476,4,6,/google+redesign/apparel/womens/womens+t+shirts/quickview
9.50935E+18,,2,1500512476,4,7,/home
9.50935E+18,,2,1500512476,4,8,/google+redesign/apparel/womens/womens+t+shirts
9.50935E+18,,2,1500512476,4,9,/google+redesign/apparel/womens/womens+t+shirts
9.50935E+18,,2,1500512476,4,10,/google+redesign/apparel/womens/womens+t+shirts
9.50935E+18,,2,1500512476,4,11,/google+redesign/apparel
9.50935E+18,,2,1500512476,4,12,/google+redesign/apparel
9.50935E+18,,2,1500512476,4,13,/google+redesign/apparel/mens
9.50935E+18,,2,1500512476,4,14,/home
9.50935E+18,,2,1500516224,5,1,/home
9.50935E+18,1,2,1500525905,6,1,/home
9.50935E+18,1,2,1500525905,6,2,/google+redesign/apparel
9.50935E+18,1,2,1500525905,6,3,/google+redesign/apparel/womens
9.50935E+18,1,2,1500525905,6,4,/google+redesign/apparel/womens
9.50935E+18,1,2,1500525905,6,5,/home
9.50935E+18,1,2,1500525905,6,6,/basket.html
9.50935E+18,1,2,1500525905,6,7,/google+redesign/apparel
9.50935E+18,1,2,1500525905,6,8,/google+redesign/apparel
9.50935E+18,1,2,1500525905,6,9,/google+redesign/apparel/mens
9.50935E+18,1,2,1500525905,6,10,/google+redesign/apparel
9.50935E+18,1,2,1500525905,6,11,/google+redesign/apparel/mens
9.50935E+18,1,2,1500525905,6,12,/basket.html
9.50935E+18,1,2,1500525905,6,14,/basket.html
9.50935E+18,1,2,1500525905,6,15,/signin.html
9.50935E+18,1,2,1500525905,6,16,/basket.html
9.50935E+18,1,2,1500525905,6,17,/basket.html
9.50935E+18,1,2,1500525905,6,18,/yourinfo.html
9.50935E+18,1,2,1500525905,6,19,/payment.html
9.50935E+18,1,2,1500525905,6,20,/revieworder.html
9.50935E+18,1,2,1500525905,6,21,/ordercompleted.html
9.50935E+18,1,2,1500525905,6,22,/ordercompleted.html
9.50935E+18,1,2,1500525905,6,23,/home
9.50935E+18,1,2,1500525905,6,24,/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee+black.axd
9.50935E+18,1,2,1500525905,6,25,/google+redesign/apparel
9.50935E+18,,2,1500558090,7,1,/google+redesign/apparel
9.50935E+18,,2,1500558090,7,2,/google+redesign/apparel/kids
9.50935E+18,,2,1500572270,8,1,/google+redesign/apparel
9.50935E+18,,2,1500583790,9,1,/google+redesign/apparel
9.50935E+18,,2,1500594915,10,1,/google+redesign/apparel
9.50935E+18,,2,1500664828,11,1,/google+redesign/apparel
9.50935E+18,,2,1500664828,11,2,/home
9.50935E+18,1,2,1500762892,12,1,/google+redesign/apparel
9.50935E+18,1,2,1500762892,12,2,/google+redesign/apparel
9.50935E+18,1,2,1500762892,12,3,/google+redesign/apparel
9.50935E+18,1,2,1500762892,12,4,/google+redesign/apparel
9.50935E+18,1,2,1500762892,12,5,/google+redesign/apparel/mens
9.50935E+18,1,2,1500762892,12,7,/google+redesign/apparel/mens/quickview
9.50935E+18,1,2,1500762892,12,10,/google+redesign/apparel/mens
9.50935E+18,1,2,1500762892,12,12,/google+redesign/apparel/mens/quickview
9.50935E+18,1,2,1500762892,12,13,/google+redesign/accessories/fun
9.50935E+18,1,2,1500762892,12,14,/google+redesign/office/office+other
9.50935E+18,1,2,1500762892,12,15,/google+redesign/shop+by+brand/google
9.50935E+18,1,2,1500762892,12,17,/google+redesign/shop+by+brand/google/quickview
9.50935E+18,1,2,1500762892,12,18,/google+redesign/accessories
9.50935E+18,1,2,1500762892,12,20,/google+redesign/accessories/quickview
9.50935E+18,1,2,1500762892,12,23,/google+redesign/accessories/quickview
9.50935E+18,1,2,1500762892,12,24,/basket.html
9.50935E+18,1,2,1500762892,12,26,/basket.html
9.50935E+18,1,2,1500762892,12,27,/basket.html
9.50935E+18,1,2,1500762892,12,28,/basket.html
9.50935E+18,1,2,1500762892,12,29,/basket.html
9.50935E+18,1,2,1500762892,12,30,/basket.html
9.50935E+18,1,2,1500762892,12,31,/basket.html
9.50935E+18,1,2,1500762892,12,32,/google+redesign/drinkware/mugs+and+cups
9.50935E+18,1,2,1500762892,12,34,/google+redesign/drinkware/mugs+and+cups/quickview
9.50935E+18,1,2,1500762892,12,36,/basket.html
9.50935E+18,1,2,1500762892,12,37,/basket.html
9.50935E+18,1,2,1500762892,12,38,/signin.html
9.50935E+18,1,2,1500762892,12,39,/yourinfo.html
9.50935E+18,1,2,1500762892,12,40,/payment.html
9.50935E+18,1,2,1500762892,12,41,/payment.html
9.50935E+18,1,2,1500762892,12,42,/revieworder.html
9.50935E+18,1,2,1500762892,12,43,/ordercompleted.html
9.50935E+18,1,2,1500762892,12,44,/ordercompleted.html
9.51298E+18,1,1,1500739387,1,1,/home
9.51298E+18,1,1,1500739387,1,2,/google+redesign/office/notebooks++journals
9.51298E+18,1,1,1500739387,1,4,/google+redesign/office/notebooks++journals/quickview
9.51298E+18,1,1,1500739387,1,5,/google+redesign/office/notebooks++journals/quickview
9.51298E+18,1,1,1500739387,1,8,/storeitem.html
9.51298E+18,1,1,1500739387,1,10,/basket.html
9.51298E+18,1,1,1500739387,1,11,/yourinfo.html
9.51298E+18,1,1,1500739387,1,12,/payment.html
9.51298E+18,1,1,1500739387,1,13,/payment.html
9.51298E+18,1,1,1500739387,1,14,/payment.html
9.51298E+18,1,1,1500739387,1,15,/revieworder.html
9.51298E+18,1,1,1500739387,1,16,/ordercompleted.html
9.51298E+18,1,1,1500739387,1,17,/ordercompleted.html
9.51298E+18,1,1,1500739387,1,18,/google+redesign/office/notebooks++journals
9.51298E+18,1,1,1500739387,1,19,/google+redesign/office/notebooks++journals/quickview
9.51298E+18,1,1,1500739387,1,22,/storeitem.html
9.51298E+18,1,1,1500739387,1,23,/google+redesign/office/writing+instruments
9.51298E+18,1,1,1500739387,1,24,/google+redesign/office/writing+instruments/quickview
9.51298E+18,1,1,1500739387,1,27,/google+redesign/office/writing/metal+texture+roller+pen.axd
9.51298E+18,1,1,1500739387,1,28,/google+redesign/office/writing+instruments
9.51298E+18,1,1,1500739387,1,30,/google+redesign/office/writing+instruments/quickview
9.51298E+18,1,1,1500739387,1,32,/google+redesign/office/writing/gunmetal+roller+ball+pen.axd
9.51298E+18,1,1,1500739387,1,33,/google+redesign/bags/water+bottles+and+tumblers
9.51298E+18,1,1,1500739387,1,34,/google+redesign/drinkware/mugs+and+cups
9.51298E+18,1,1,1500739387,1,35,/google+redesign/bags/water+bottles+and+tumblers
9.51298E+18,,1,1500760784,2,1,/google+redesign/bags/water+bottles+and+tumblers
9.51298E+18,,1,1501519116,3,1,/home
9.51298E+18,,1,1501519116,3,2,/google+redesign/office/writing+instruments
9.51298E+18,,1,1501519116,3,4,/google+redesign/office/writing+instruments/quickview
9.51298E+18,,1,1501519116,3,6,/google+redesign/office/writing+instruments/quickview
9.51298E+18,,1,1501519116,3,8,/google+redesign/office/writing/metal+texture+roller+pen.axd
9.51298E+18,,1,1501519116,3,9,/google+redesign/electronics/electronics+accessories
9.51298E+18,,1,1501519116,3,10,/google+redesign/electronics/power
9.51298E+18,,1,1501519116,3,11,/google+redesign/bags/water+bottles+and+tumblers
9.51298E+18,,1,1501519116,3,13,/google+redesign/bags/water+bottles+and+tumblers/quickview
9.51298E+18,,1,1501519116,3,15,/google+redesign/drinkware/google+25+oz+red+stainless+steel+bottle.axd
9.51298E+18,,1,1501519116,3,16,/google+redesign/bags/water+bottles+and+tumblers
9.51298E+18,,1,1501519116,3,18,/google+redesign/bags/water+bottles+and+tumblers/quickview
9.51298E+18,,1,1501519116,3,20,/google+redesign/drinkware/bottles/22+oz+youtube+bottle+infuser+black.axd
9.51298E+18,,1,1501519116,3,21,/google+redesign/office/office+other
9.51298E+18,,1,1501519116,3,22,/google+redesign/electronics/power
9.51298E+18,,1,1501519116,3,24,/google+redesign/electronics/power/quickview
9.51298E+18,,1,1501519116,3,26,/google+redesign/electronics/power/google+tube+power+bank.axd
9.51948E+18,1,1,1500064206,1,1,/basket.html
9.51948E+18,1,1,1500064206,1,2,/store.html
9.51948E+18,1,1,1500064206,1,3,/google+redesign/office/office+other
9.51948E+18,1,1,1500064206,1,4,/google+redesign/office/office+other/quickview
9.51948E+18,1,1,1500064206,1,8,/google+redesign/office/office+other/quickview
9.51948E+18,1,1,1500064206,1,10,/google+redesign/accessories/fun
9.51948E+18,1,1,1500064206,1,12,/google+redesign/accessories/fun/quickview
9.51948E+18,1,1,1500064206,1,14,/google+redesign/accessories/housewares
9.51948E+18,1,1,1500064206,1,16,/google+redesign/accessories/housewares/quickview
9.51948E+18,1,1,1500064206,1,18,/basket.html
9.51948E+18,1,1,1500064206,1,19,/signin.html
9.51948E+18,1,1,1500064206,1,20,/basket.html
9.51948E+18,1,1,1500064206,1,21,/yourinfo.html
9.51948E+18,1,1,1500064206,1,22,/payment.html
9.51948E+18,1,1,1500064206,1,23,/payment.html
9.51948E+18,1,1,1500064206,1,24,/revieworder.html
9.51948E+18,1,1,1500064206,1,25,/revieworder.html
9.51948E+18,1,1,1500064206,1,26,/revieworder.html
9.51948E+18,1,1,1500064206,1,27,/revieworder.html
9.51948E+18,1,1,1500064206,1,28,/ordercompleted.html
9.51948E+18,1,1,1500064206,1,29,/ordercompleted.html
9.51983E+18,,1,1501180479,1,1,/home
9.51983E+18,,1,1501180479,1,2,/google+redesign/bags/backpacks/home
9.51983E+18,,1,1501180479,1,3,/google+redesign/bags/shopping+and+totes
9.51983E+18,,1,1501180479,1,4,/google+redesign/apparel/womens/womens+t+shirts
9.51983E+18,,1,1501180479,1,5,/google+redesign/apparel/womens/womens+outerwear
9.51983E+18,,1,1501180479,1,6,/google+redesign/apparel/womens/womens+t+shirts
9.51983E+18,,1,1501180479,1,7,/google+redesign/accessories/stickers/home
9.51983E+18,,1,1501180479,1,8,/google+redesign/accessories/stickers/home
9.51983E+18,,1,1501180479,1,9,/google+redesign/accessories/fun
9.51983E+18,,1,1501180479,1,10,/google+redesign/apparel/mens/mens+t+shirts
9.51983E+18,,1,1501180479,1,11,/google+redesign/apparel/kids/kids+youth
9.51983E+18,,1,1501180479,1,12,/google+redesign/apparel/womens/womens+outerwear
9.51983E+18,,1,1501180479,1,13,/google+redesign/accessories/housewares
9.51983E+18,,1,1501194507,2,1,/home
9.51983E+18,,1,1501194507,2,2,/google+redesign/apparel/mens/mens+t+shirts
9.51983E+18,,1,1501194507,2,3,/google+redesign/apparel/kids/kids+toddler
9.51983E+18,1,1,1501199434,3,1,/home
9.51983E+18,1,1,1501199434,3,2,/google+redesign/apparel/mens/mens+t+shirts
9.51983E+18,1,1,1501199434,3,3,/basket.html
9.51983E+18,1,1,1501199434,3,4,/signin.html
9.51983E+18,1,1,1501199434,3,5,/home
9.51983E+18,1,1,1501199434,3,6,/google+redesign/apparel/mens/mens+t+shirts
9.51983E+18,1,1,1501199434,3,7,/basket.html
9.51983E+18,1,1,1501199434,3,8,/signin.html
9.51983E+18,1,1,1501199434,3,9,/registersuccess.html
9.51983E+18,1,1,1501199434,3,10,/store.html
9.51983E+18,1,1,1501199434,3,11,/basket.html
9.51983E+18,1,1,1501199434,3,12,/basket.html
9.51983E+18,1,1,1501199434,3,13,/yourinfo.html
9.51983E+18,1,1,1501199434,3,14,/payment.html
9.51983E+18,1,1,1501199434,3,15,/payment.html
9.51983E+18,1,1,1501199434,3,16,/revieworder.html
9.51983E+18,1,1,1501199434,3,17,/ordercompleted.html
9.51983E+18,1,1,1501199434,3,18,/ordercompleted.html
9.51983E+18,1,1,1501199434,3,19,/store-policies/shipping-information/home
9.51983E+18,1,1,1501199434,3,20,/home
9.51983E+18,,1,1501289805,4,1,/signin.html
9.51983E+18,,1,1501289805,4,2,/myaccount.html?mode=vieworder
9.51983E+18,,1,1501289805,4,3,/myaccount.html?mode=vieworderdetail
9.51983E+18,,1,1501289805,4,4,/store-policies/shipping-information/home
9.51983E+18,,1,1501300313,5,1,/store-policies/frequently-asked-questions/home
9.51983E+18,,1,1501300313,5,2,/store-policies/frequently-asked-questions/home
9.51983E+18,,1,1501300313,5,3,/store-policies/shipping-information/home
9.51983E+18,,1,1501517670,6,1,/signin.html
9.51983E+18,,1,1501517670,6,2,/myaccount.html?mode=vieworder
9.51983E+18,,1,1501517670,6,3,/myaccount.html?mode=vieworderdetail
9.51983E+18,,1,1501517670,6,4,/store-policies/return-policy/home
9.51983E+18,,1,1501540794,7,1,/store-policies/frequently-asked-questions/home
9.52144E+18,,1,1501259175,2,1,/home
9.52144E+18,,1,1501259175,2,2,/home
9.52144E+18,,1,1501259175,2,3,/google+redesign/apparel/mens/mens+t+shirts
9.52144E+18,1,1,1501265091,3,1,/home
9.52144E+18,1,1,1501265091,3,2,/home
9.52144E+18,1,1,1501265091,3,3,/google+redesign/office/writing/satin+black+ballpoint+pen.axd
9.52144E+18,1,1,1501265091,3,4,/google+redesign/office/notebooks+journals/google+rfid+journal.axd
9.52144E+18,1,1,1501265091,3,5,/google+redesign/bags/totes/suitcase+organizer+cubes.axd
9.52144E+18,1,1,1501265091,3,6,/google+redesign/apparel/headgear/google+snapback+hat+black.axd
9.52144E+18,1,1,1501265091,3,7,/google+redesign/apparel/men+s+outerwear/android+mens+long+sleeve+badge+crew+tee+heather.axd
9.52144E+18,1,1,1501265091,3,8,/google+redesign/apparel/men+s+google+convertible+jacket+vest+pewter.axd
9.52144E+18,1,1,1501265091,3,9,/google+redesign/apparel/mens
9.52144E+18,1,1,1501265091,3,10,/google+redesign/apparel/mens/quickview
9.52144E+18,1,1,1501265091,3,12,/signin.html
9.52144E+18,1,1,1501265091,3,13,/store.html
9.52144E+18,1,1,1501265091,3,14,/google+redesign/apparel/mens
9.52144E+18,1,1,1501265091,3,16,/google+redesign/apparel/mens/quickview
9.52144E+18,1,1,1501265091,3,18,/google+redesign/apparel/mens+outerwear/google+mens+zip+hoodie.axd
9.52144E+18,1,1,1501265091,3,20,/google+redesign/apparel/mens
9.52144E+18,1,1,1501265091,3,21,/google+redesign/apparel/mens/quickview
9.52144E+18,1,1,1501265091,3,24,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+red.axd
9.52144E+18,1,1,1501265091,3,25,/google+redesign/apparel/mens
9.52144E+18,1,1,1501265091,3,26,/google+redesign/apparel/mens
9.52144E+18,1,1,1501265091,3,27,/google+redesign/apparel/headgear
9.52144E+18,1,1,1501265091,3,28,/google+redesign/drinkware
9.52144E+18,1,1,1501265091,3,29,/basket.html
9.52144E+18,1,1,1501265091,3,30,/yourinfo.html
9.52144E+18,1,1,1501265091,3,31,/payment.html
9.52144E+18,1,1,1501265091,3,32,/revieworder.html
9.52144E+18,1,1,1501265091,3,33,/ordercompleted.html
9.52144E+18,1,1,1501265091,3,34,/ordercompleted.html
9.53054E+18,1,3,1499119422,1,1,/home
9.53054E+18,1,3,1499119422,1,2,/google+redesign/bags/water+bottles+and+tumblers
9.53054E+18,1,3,1499119422,1,4,/google+redesign/bags/water+bottles+and+tumblers/quickview
9.53054E+18,1,3,1499119422,1,6,/google+redesign/drinkware/google+17oz+stainless+steel+sport+bottle.axd
9.53054E+18,1,3,1499119422,1,8,/basket.html
9.53054E+18,1,3,1499119422,1,9,/signin.html
9.53054E+18,1,3,1499119422,1,10,/registersuccess.html
9.53054E+18,1,3,1499119422,1,11,/store.html
9.53054E+18,1,3,1499119422,1,12,/basket.html
9.53054E+18,1,3,1499119422,1,13,/yourinfo.html
9.53054E+18,1,3,1499119422,1,14,/basket.html
9.53054E+18,1,3,1499119422,1,15,/store.html
9.53054E+18,1,3,1499119422,1,16,/basket.html
9.53054E+18,1,3,1499119422,1,17,/basket.html
9.53054E+18,1,3,1499119422,1,18,/yourinfo.html
9.53054E+18,1,3,1499119422,1,19,/google+redesign/accessories/fun
9.53054E+18,1,3,1499119422,1,20,/google+redesign/drinkware/mugs+and+cups
9.53054E+18,1,3,1499119422,1,21,/basket.html
9.53054E+18,1,3,1499119422,1,22,/yourinfo.html
9.53054E+18,1,3,1499119422,1,23,/payment.html
9.53054E+18,1,3,1499119422,1,24,/payment.html
9.53054E+18,1,3,1499119422,1,25,/revieworder.html
9.53054E+18,1,3,1499119422,1,26,/ordercompleted.html
9.53054E+18,1,3,1499119422,1,27,/ordercompleted.html
9.53054E+18,,3,1499376594,2,1,/google+redesign/drinkware/google+17oz+stainless+steel+sport+bottle.axd
9.53054E+18,1,3,1500522276,3,1,/home
9.53054E+18,1,3,1500522276,3,2,/google+redesign/accessories/pet
9.53054E+18,1,3,1500522276,3,4,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,6,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,11,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,14,/google+redesign/lifestyle/pet/google+pet+collapsi+bowl.axd
9.53054E+18,1,3,1500522276,3,15,/google+redesign/accessories/pet
9.53054E+18,1,3,1500522276,3,16,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,19,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,20,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,27,/google+redesign/accessories/pet/quickview
9.53054E+18,1,3,1500522276,3,29,/basket.html
9.53054E+18,1,3,1500522276,3,30,/basket.html
9.53054E+18,1,3,1500522276,3,31,/basket.html
9.53054E+18,1,3,1500522276,3,32,/signin.html
9.53054E+18,1,3,1500522276,3,33,/basket.html
9.53054E+18,1,3,1500522276,3,34,/basket.html
9.53054E+18,1,3,1500522276,3,35,/yourinfo.html
9.53054E+18,1,3,1500522276,3,36,/payment.html
9.53054E+18,1,3,1500522276,3,37,/revieworder.html
9.53054E+18,1,3,1500522276,3,38,/ordercompleted.html
9.53054E+18,1,3,1500522276,3,39,/ordercompleted.html
9.53054E+18,,3,1501098256,4,1,/home
9.53054E+18,,3,1501101711,5,1,/google+redesign/office/notebooks++journals
9.53054E+18,,3,1501101711,5,2,/google+redesign/office/notebooks++journals/quickview
9.53054E+18,,3,1501101711,5,6,/google+redesign/office/notebooks++journals/quickview
9.53054E+18,,3,1501101711,5,8,/google+redesign/accessories/housewares
9.53054E+18,,3,1501101711,5,9,/google+redesign/bags/water+bottles+and+tumblers
9.53054E+18,,3,1501101711,5,10,/google+redesign/bags/water+bottles+and+tumblers/quickview
9.53054E+18,,3,1501101711,5,13,/asearch.html
9.53054E+18,,3,1501101711,5,14,/basket.html
9.53054E+18,,3,1501101711,5,15,/basket.html
9.53054E+18,,3,1501101711,5,16,/signin.html
9.53054E+18,,3,1501101711,5,17,/basket.html
9.53054E+18,,3,1501101711,5,18,/basket.html
9.53054E+18,,3,1501101711,5,19,/basket.html
9.53054E+18,,3,1501101711,5,20,/basket.html
9.53054E+18,,3,1501101711,5,21,/yourinfo.html
9.53054E+18,,3,1501101711,5,22,/payment.html
9.53054E+18,,3,1501101711,5,23,/yourinfo.html
9.53054E+18,,3,1501101711,5,24,/basket.html
9.53054E+18,,3,1501101711,5,25,/basket.html
9.53054E+18,,3,1501101711,5,26,/yourinfo.html
9.53054E+18,,3,1501101711,5,27,/payment.html
9.53054E+18,1,3,1501104580,6,1,/store.html
9.53054E+18,1,3,1501104580,6,2,/google+redesign/shop+by+brand/youtube
9.53054E+18,1,3,1501104580,6,3,/google+redesign/shop+by+brand/youtube/quickview
9.53054E+18,1,3,1501104580,6,7,/google+redesign/shop+by+brand/youtube/quickview
9.53054E+18,1,3,1501104580,6,9,/basket.html
9.53054E+18,1,3,1501104580,6,10,/basket.html
9.53054E+18,1,3,1501104580,6,11,/signin.html
9.53054E+18,1,3,1501104580,6,12,/basket.html
9.53054E+18,1,3,1501104580,6,13,/basket.html
9.53054E+18,1,3,1501104580,6,14,/basket.html
9.53054E+18,1,3,1501104580,6,15,/yourinfo.html
9.53054E+18,1,3,1501104580,6,16,/payment.html
9.53054E+18,1,3,1501104580,6,17,/revieworder.html
9.53054E+18,1,3,1501104580,6,18,/ordercompleted.html
9.53054E+18,1,3,1501104580,6,19,/ordercompleted.html
9.53054E+18,,3,1501256637,7,1,/signin.html
9.53054E+18,,3,1501256637,7,2,/myaccount.html?mode=vieworder
9.53054E+18,,3,1501256637,7,3,/myaccount.html?mode=vieworderdetail
9.53054E+18,,3,1501256637,7,4,/myaccount.html?mode=vieworder
9.53054E+18,,3,1501256637,7,5,/myaccount.html?mode=vieworderdetail
9.53054E+18,,3,1501539074,8,1,/home
9.53054E+18,,3,1501539074,8,2,/google+redesign/apparel/womens/womens+outerwear
9.53714E+17,,2,1499282022,2,1,/home
9.53714E+17,,2,1499282022,2,3,/google+redesign/apparel/mens
9.53714E+17,,2,1499282022,2,5,/google+redesign/apparel/womens
9.53714E+17,,2,1499282022,2,7,/basket.html
9.53714E+17,,2,1499282022,2,9,/basket.html
9.53714E+17,,2,1499282022,2,11,/signin.html
9.53714E+17,,2,1499282022,2,13,/signin.html
9.53714E+17,,2,1499282022,2,15,/signin.html
9.53714E+17,,2,1499282022,2,17,/basket.html
9.53714E+17,,2,1499282022,2,20,/basket.html
9.53714E+17,,2,1499282022,2,22,/google+redesign/apparel/mens/mens+t+shirts
9.53714E+17,,2,1499282022,2,24,/basket.html
9.53714E+17,,2,1499282022,2,26,/yourinfo.html
9.53714E+17,,2,1499282022,2,28,/payment.html
9.53714E+17,,2,1499282022,2,30,/revieworder.html
9.53714E+17,,2,1499282022,2,32,/ordercompleted.html
9.53714E+17,,2,1499443590,3,1,/home
9.53714E+17,1,2,1499896870,4,1,/home
9.53714E+17,1,2,1499896870,4,3,/google+redesign/apparel/kids/kids+infant
9.53714E+17,1,2,1499896870,4,6,/google+redesign/apparel/kids/kids+infant/quickview
9.53714E+17,1,2,1499896870,4,9,/google+redesign/apparel/men+s+t+shirts/android+onesie+gold.axd
9.53714E+17,1,2,1499896870,4,11,/google+redesign/apparel/kids/kids+infant
9.53714E+17,1,2,1499896870,4,14,/google+redesign/apparel/kids/kids+infant/quickview
9.53714E+17,1,2,1499896870,4,17,/google+redesign/apparel/kids/kids+infant/youtube+onesie+heather.axd
9.53714E+17,1,2,1499896870,4,19,/google+redesign/apparel/kids/kids+infant
9.53714E+17,1,2,1499896870,4,21,/google+redesign/apparel/kids/kids+infant/quickview
9.53714E+17,1,2,1499896870,4,25,/basket.html
9.53714E+17,1,2,1499896870,4,27,/signin.html
9.53714E+17,1,2,1499896870,4,29,/basket.html
9.53714E+17,1,2,1499896870,4,31,/basket.html
9.53714E+17,1,2,1499896870,4,33,/yourinfo.html
9.53714E+17,1,2,1499896870,4,35,/payment.html
9.53714E+17,1,2,1499896870,4,37,/revieworder.html
9.53714E+17,1,2,1499896870,4,39,/ordercompleted.html
9.53714E+17,1,2,1499896870,4,40,/ordercompleted.html
9.53714E+17,1,2,1500871409,5,1,/home
9.53714E+17,1,2,1500871409,5,3,/google+redesign/apparel/womens/womens+t+shirts
9.53714E+17,1,2,1500871409,5,5,/google+redesign/apparel/womens/womens+t+shirts/quickview
9.53714E+17,1,2,1500871409,5,9,/google+redesign/apparel/mens/mens+t+shirts
9.53714E+17,1,2,1500871409,5,11,/google+redesign/apparel/mens/mens+t+shirts/quickview
